,acceleration,altitude,sr_list,time,z_velocity
21,1.0693359375,-9.860269835156773,0.021753787994384766,150.9211163520813,0.06492454535456203
22,1.068603515625,-9.85755317046665,0.021776437759399414,150.9428927898407,0.06541875899354446
23,1.064453125,-9.866612186160134,0.022171735763549805,150.96506452560425,0.052882289886982244
24,1.063232421875,-9.869337353596501,0.021683454513549805,150.9867479801178,0.0411513157362177
25,1.066162109375,-9.875772756729544,0.021761655807495117,151.0085096359253,0.03629050539474274
26,1.063232421875,-9.877110178344616,0.02180171012878418,151.03031134605408,0.026784560909792466
27,1.055419921875,-9.890036543757791,0.021788597106933594,151.052099943161,0.0025003213080945384
28,1.07080078125,-9.885216463420356,0.02174544334411621,151.07384538650513,0.019197724439243592
29,1.07080078125,-9.872906243583582,0.02182173728942871,151.09566712379456,0.01733144355600427
30,1.067138671875,-9.865418570666096,0.021767616271972656,151.11743474006653,0.01827957095375772
31,1.087646484375,-9.86464707229167,0.021736621856689453,151.13917136192322,0.011988659422698444
32,1.0673828125,-9.853719383279516,0.02173447608947754,151.1609058380127,0.02296588121886584
33,1.061279296875,-9.84795179363241,0.021909713745117188,151.1828155517578,0.03127722572049022
34,1.068115234375,-9.837362337244334,0.0237123966217041,151.20652794837952,0.0331904987191648
35,1.057373046875,-9.834211454061487,0.024451732635498047,151.23097968101501,0.021931851660383247
36,1.06787109375,-9.838650517119259,0.024596452713012695,151.25557613372803,0.01147663862235153
37,1.076171875,-9.823341260122554,0.024495601654052734,151.28007173538208,0.020533660696956835
38,1.0712890625,-9.827346568693228,0.024553537368774414,151.30462527275085,0.009183710851416563
39,1.064697265625,-9.820190577092216,0.024498462677001953,151.32912373542786,0.006157776408891824
40,1.05859375,-9.823582024163441,0.025301694869995117,151.35442543029785,0.0032446800423110984
41,1.071533203125,-9.8232506919615,0.024570465087890625,151.37899589538574,0.006721860924271271
42,1.04931640625,-9.82463260318601,0.024594545364379883,151.40359044075012,0.013757462719454107
43,1.0673828125,-9.822247306314297,0.024497509002685547,151.4280879497528,0.01746966912580449
44,1.067626953125,-9.822587453959375,0.02446269989013672,151.45255064964294,0.01467776418596248
45,1.06884765625,-9.831797100504236,0.024601459503173828,151.47715210914612,0.016323555150173825
46,1.0673828125,-9.838238798236036,0.024367570877075195,151.5015196800232,0.008676515472868133
47,1.072509765625,-9.847679748465952,0.024661540985107422,151.5261812210083,-0.004232905185931978
48,1.069580078125,-9.832370831024711,0.02447056770324707,151.55065178871155,0.008990365186817046
49,1.061767578125,-9.824883162671176,0.024576663970947266,151.5752284526825,0.01504461043569507
50,1.06005859375,-9.822166177898218,0.02445244789123535,151.59968090057373,0.014328311674352485
51,1.082763671875,-9.814576777388625,0.02438044548034668,151.62406134605408,0.02023330599673051
52,1.067138671875,-9.81290802830821,0.024466753005981445,151.64852809906006,0.02299872687719174
53,1.0673828125,-9.812091834899295,0.024494409561157227,151.67302250862122,0.025850057984404373
54,1.067626953125,-9.823246440641178,0.02454352378845215,151.69756603240967,0.02199361148411049
55,1.06298828125,-9.826348322717644,0.024355649948120117,151.7219216823578,0.014578665301207062
56,1.068603515625,-9.822243196157471,0.024654626846313477,151.7465763092041,0.014516376970790877
57,1.05908203125,-9.81813799563678,0.0244295597076416,151.77100586891174,0.010385155579358462
58,1.05322265625,-9.816749395332044,0.024553537368774414,151.79555940628052,0.006530647400609655
59,1.0712890625,-9.816077577626109,0.024444580078125,151.82000398635864,0.01325961635481515
60,1.063720703125,-9.804867084493283,0.02451038360595703,151.8445143699646,0.022049580751120238
61,1.066650390625,-9.804195109626583,0.024500608444213867,151.8690149784088,0.025748103734020047
62,1.0732421875,-9.795425800104809,0.02456068992614746,151.89357566833496,0.03358822324739831
63,1.052490234375,-9.799531139062548,0.02452254295349121,151.91809821128845,0.0327573190925939
64,1.06640625,-9.806015235506795,0.02447342872619629,151.94257164001465,0.025545453934227802
65,1.06396484375,-9.813502908424281,0.02456951141357422,151.96714115142822,0.024631614255137022
66,1.064453125,-9.813502908424281,0.0244596004486084,151.99160075187683,0.02778491344270707
67,1.0751953125,-9.815171693986427,0.024573564529418945,152.01617431640625,0.025628818918462824
68,1.06396484375,-9.8192768205466,0.024483680725097656,152.04065799713135,0.02389633351329854
69,1.060791015625,-9.790318377305857,0.024544477462768555,152.06520247459412,0.03626819974149543
70,1.065185546875,-9.795089000958015,0.024640560150146484,152.08984303474426,0.03587549155523923
71,1.059814453125,-9.812118822442542,0.024443626403808594,152.11428666114807,0.025288035998424812
72,1.0732421875,-9.813838791497515,0.024570465087890625,152.13885712623596,0.031341809697862266
73,1.067626953125,-9.809116526036211,0.024547576904296875,152.16340470314026,0.03794747002270604
74,1.059326171875,-9.811833871037905,0.024477481842041016,152.1878821849823,0.03368325747061455
75,1.06884765625,-9.807111943317722,0.024445533752441406,152.21232771873474,0.03469148996808282
76,1.0634765625,-9.804385999044651,0.024516582489013672,152.23684430122375,0.04751000551121797
77,1.060791015625,-9.812255353057632,0.024430513381958008,152.2612748146057,0.03539074704982978
78,1.071044921875,-9.820132663967122,0.029291629791259766,152.29056644439697,0.03239101005225245
79,1.0654296875,-9.82151311383953,0.024558544158935547,152.3151249885559,0.039482824171859957
80,1.069091796875,-9.822278739653122,0.02441859245300293,152.3395435810089,0.042099439139619645
81,1.059326171875,-9.819559429342103,0.024439573287963867,152.36398315429688,0.030059350944826133
82,1.068603515625,-9.826764458011478,0.024463415145874023,152.38844656944275,0.023071432863790226
83,1.056884765625,-9.833637749619303,0.02448749542236328,152.4129340648651,0.025203069367363117
84,1.06494140625,-9.840460038917755,0.024434566497802734,152.43736863136292,0.022644287687984162
85,1.072998046875,-9.836455037751497,0.024408578872680664,152.4617772102356,0.030307684831765987
86,1.074951171875,-9.837892336055013,0.024562597274780273,152.48633980751038,0.030354836054637648
