,time_list,pressure_list,temperature_list,altitude_list,z_velocity_list,x_list,y_list,z_list,sr_list,mpu_status,bme_status
95,20.737245321273804,1014.4596761194455,31.086304598447168,83.21375110579224,0.10150024643852777,-0.302734375,0.68701171875,0.4140625,0.0286409854888916,True,True
96,20.765043020248413,1014.4043156707437,31.086304598447168,83.22208618763612,0.09854051583760944,-0.2998046875,0.716796875,0.417236328125,0.027797698974609375,True,True
97,20.792469024658203,1014.4711195847656,31.076286261348287,83.22208618763612,0.09435028259708331,-0.322021484375,0.75927734375,0.41259765625,0.02742600440979004,True,True
98,20.821125268936157,1014.4157599869137,31.076286261348287,83.23948811285395,0.09275875782058202,-0.219970703125,0.85009765625,0.544677734375,0.0286562442779541,True,True
99,20.84864902496338,1014.4596761194455,31.086304598447168,83.24088820182946,0.08858141209934442,-0.2490234375,0.859375,0.565673828125,0.02752375602722168,True,True
100,20.876152276992798,1014.4596761194455,31.086304598447168,83.23948815036398,0.08480411488657631,-0.205078125,0.8193359375,0.56591796875,0.027503252029418945,True,True
101,20.903749227523804,1014.479237969125,31.08129542975221,83.24088827494748,0.08231244595864223,-0.233642578125,0.9423828125,0.638916015625,0.02759695053100586,True,True
102,20.931434154510498,1014.479237969125,31.08129542975221,83.24575538297911,0.0746664173233668,-0.232666015625,0.93896484375,0.656982421875,0.027684926986694336,True,True
103,20.96035933494568,1014.5264792706363,31.076286261348287,83.24715561628163,0.06594208819588696,-0.175537109375,0.913818359375,0.634765625,0.028925180435180664,True,True
104,20.98777723312378,1014.4873563768048,31.086304598447168,83.24715561628163,0.06384667475782513,-0.18896484375,0.824951171875,0.58544921875,0.027417898178100586,True,True
105,21.015868186950684,1014.4157599869137,31.076286261348287,83.25829023576881,0.07045296490363222,-0.1005859375,0.830810546875,0.683349609375,0.028090953826904297,True,True
106,21.04357409477234,1014.4987994166985,31.076286261348287,83.25969039595775,0.06851397331789878,-0.093017578125,0.80126953125,0.667724609375,0.027705907821655273,True,True
107,21.07091212272644,1014.4711195847656,31.076286261348287,83.26109048303078,0.06469122567869395,-0.078857421875,0.7890625,0.6240234375,0.027338027954101562,True,True
108,21.098360061645508,1014.5345981024276,31.08129542975221,83.25135642115194,0.06162074775854352,-0.07470703125,0.789794921875,0.649169921875,0.027447938919067383,True,True
109,21.12601399421692,1014.4515579354816,31.08129542975221,83.25762380796046,0.0634887649456909,-0.08837890625,0.737548828125,0.613525390625,0.027653932571411133,True,True
0,21.15395426750183,1014.5264792706363,31.076286261348287,83.24788989231112,0.0634887649456909,-0.0283203125,0.714599609375,0.633544921875,0.027653932571411133,True,True
1,21.195497035980225,1014.4873563768048,31.086304598447168,83.24788989231112,0.0634887649456909,-0.05224609375,0.697021484375,0.6376953125,0.041542768478393555,True,True
2,21.231014251708984,1014.4711195847656,31.076286261348287,83.24442271715914,0.06422464109072087,-0.050537109375,0.7080078125,0.580322265625,0.035517215728759766,True,True
3,21.255134105682373,1014.4515579354816,31.08129542975221,83.259024041263,0.07219989057657368,-0.066650390625,0.697021484375,0.626953125,0.024119853973388672,True,True
4,21.279743194580078,1014.4711195847656,31.076286261348287,83.25762399170071,0.0748313803558111,-0.05078125,0.760986328125,0.62841796875,0.024609088897705078,True,True
5,21.312268018722534,1014.479237969125,31.08129542975221,83.26389129743133,0.07764133657956895,-0.039794921875,0.784423828125,0.615234375,0.032524824142456055,True,True
6,21.35093092918396,1014.479237969125,31.08129542975221,83.26249121035829,0.07493461755742686,-0.058837890625,0.7890625,0.7333984375,0.03866291046142578,True,True
7,21.374893188476562,1014.4157599869137,31.076286261348287,83.28335989172432,0.09238355790304914,-0.061279296875,0.787353515625,0.75927734375,0.02396225929260254,True,True
8,21.398355960845947,1014.4711195847656,31.076286261348287,83.29102728452797,0.09953540544669635,-0.0078125,0.78662109375,0.825927734375,0.023462772369384766,True,True
9,21.422418355941772,1014.4238779238433,31.08129542975221,83.29729475242101,0.09911846787253716,0.119384765625,0.949462890625,0.953857421875,0.024062395095825195,True,True
10,21.446624040603638,1014.5345981024276,31.08129542975221,83.28756069054216,0.09201070630126168,-0.027099609375,1.14404296875,0.885986328125,0.024205684661865234,True,True
11,21.47078824043274,1014.4319958840917,31.086304598447168,83.29449530377634,0.0909020891818085,-0.0546875,0.858642578125,0.931396484375,0.024164199829101562,True,True
12,21.495220184326172,1014.5508358359707,31.091313767433167,83.27429341013985,0.07212895429710815,-0.05126953125,0.604736328125,1.003173828125,0.024431943893432617,True,True
13,21.51930809020996,1014.5035932621162,31.0963229367102,83.27982698574027,0.0711477156290996,-0.071044921875,0.5927734375,1.093505859375,0.024087905883789062,True,True
14,21.543397188186646,1014.5703972809152,31.086304598447168,83.26729272810886,0.06247556468101855,-0.027099609375,0.656494140625,1.101318359375,0.02408909797668457,True,True
15,21.567721128463745,1014.4401138676575,31.091313767433167,83.27422741256089,0.06047444476590013,-0.02880859375,0.630615234375,1.075927734375,0.02432394027709961,True,True
16,21.591808080673218,1014.5231553108838,31.091313767433167,83.25682519296913,0.0552289272436612,-0.11328125,0.489990234375,1.0693359375,0.024086952209472656,True,True
17,21.616026163101196,1014.5150366561694,31.086304598447168,83.25262471240298,0.050711372281865216,-0.133056640625,0.39306640625,1.087158203125,0.024218082427978516,True,True
18,21.640072345733643,1014.5231553108838,31.091313767433167,83.24355708439076,0.04653277747823429,-0.13134765625,0.381103515625,0.975830078125,0.02404618263244629,True,True
19,21.66413426399231,1014.4401138676575,31.091313767433167,83.25049176884278,0.04757659398443292,-0.128173828125,0.37744140625,0.882568359375,0.024061918258666992,True,True
20,21.68857502937317,1014.5231553108838,31.091313767433167,83.24422435248711,0.03825859128566719,-0.102783203125,0.35107421875,0.83935546875,0.024440765380859375,True,True
21,21.712716102600098,1014.4677943267271,31.091313767433167,83.24909176094773,0.0475123692516345,-0.111083984375,0.316650390625,0.794189453125,0.02414107322692871,True,True
22,21.736882209777832,1014.4954748078023,31.091313767433167,83.24629147427113,0.04388836241334353,-0.126220703125,0.2958984375,0.7744140625,0.024166107177734375,True,True
23,21.761035203933716,1014.5231553108838,31.091313767433167,83.23515672257241,0.02487672521049546,-0.114990234375,0.348388671875,0.7666015625,0.02415299415588379,True,True
24,21.785337209701538,1014.5117117397438,31.101332106278278,83.22468873695891,0.027351963282862744,-0.10009765625,0.381591796875,0.81689453125,0.024302005767822266,True,True
25,21.8094801902771,1014.4482318745385,31.0963229367102,83.239957429925,0.03707036268913069,-0.099853515625,0.427001953125,0.881103515625,0.024142980575561523,True,True
26,21.833637237548828,1014.4759125573241,31.0963229367102,83.24202454980826,0.03383188878874075,-0.108642578125,0.461181640625,0.88427734375,0.024157047271728516,True,True
